Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
KFC	Static Board - End of Wicket Signage	01:23:41	1	C	1.007	1	1	5021
KFC	Virtual Grass Sign - End of Wicket	01:23:41	1	D	2.106	1	1	5021
Oral B	Static Board	01:23:41	1	A	1.103	2	2	5021
Dream11	Virtual Grass Sign - End of Wicket	01:23:54	2	B	1.714	2	1	5034
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:54	2	C	1.658	2	1	5034
Dream11	Static Board - End of Wicket Signage	01:23:58	1	C	1.007	5	5	5038
Dream11	Virtual Grass Sign - End of Wicket	01:23:57	2	C	1.714	3	1.500	5037
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:23:57	2	A	1.658	2	1	5037
GJ Gardner	Static Board	01:23:58	1	B	1.265	2	2	5038
GJ Gardner	Static Board - Homes	01:23:58	1	B	0.792	2	2	5038
KFC	Static Board - End of Wicket Signage	01:23:58	1	B	1.007	1	1	5038
KFC	Virtual Grass Sign - End of Wicket	01:23:58	1	D	2.106	1	1	5038
Oral B	Static Board	01:23:58	1	B	1.103	2	2	5038
GJ Gardner	Umpire Jersey Back	01:24:03	2	C	1.853	2	1	5043
Gillette	Playing Kit - Shirt Front - Venus	01:24:10	1	A	0.995	1	1	5050
Dream11	Virtual Grass Sign - End of Wicket	01:24:25	2	A	0.401	4	2	5065
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:24:25	2	A	0.371	2	1	5065
KFC	Virtual Grass Sign - End of Wicket	01:24:25	2	E	0.967	2	1	5065
Dream11	TVGI Series Text	01:24:27	19	B	1.423	19	1	5067
Dream11	Virtual Grass Sign - End of Wicket	01:24:47	1	A	0.401	2	2	5087
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:24:47	1	A	0.371	1	1	5087
KFC	Virtual Grass Sign - End of Wicket	01:24:47	1	E	0.967	1	1	5087
Dream11	Playing Kit - Arm	01:24:48	1	A	0.805	2	2	5088
Dream11	Playing Kit - Shirt Front - Series Logo	01:24:48	1	A	0.457	1	1	5088
Gillette	Playing Kit - Shirt Front - Venus	01:24:48	1	A	0.995	1	1	5088
KFC	Playing Kit - Shirt Front - Series Logo	01:24:48	1	A	0.410	1	1	5088
KFC	Virtual Grass Sign - End of Wicket	01:24:49	2	B	11.871	2	1	5089
Dream11	Virtual Grass Sign - End of Wicket	01:24:49	3	C	5.152	3	1	5089
GJ Gardner	Umpire Jersey Front - Homes	01:24:54	1	A	0.381	1	1	5094
Dream11	Boundary Rope	01:24:54	9	A	0.905	72	8	5094
Dream11	Static Board - End of Wicket Signage	01:24:54	9	E	4.577	45	5	5094
Ford	Boundary Rope	01:24:54	9	A	0.979	63	7	5094
KFC	Boundary Rope	01:24:54	9	A	0.974	54	6	5094
Gillette	Stumps - Venus	01:25:01	3	A	1.018	12	4	5101
GJ Gardner	Umpire Jersey Front	01:24:54	10	A	0.962	10	1	5094
GJ Gardner	Umpire Jersey Front - Homes	01:25:03	1	B	0.381	1	1	5103
KFC	Static Board - End of Wicket Signage	01:24:54	10	A	20.116	10	1	5094
Dream11	Virtual Grass Sign - End of Wicket	01:25:04	3	B	6.336	3	1	5104
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:25:04	3	C	5.871	3	1	5104
Dream11	Virtual Grass Sign - End of Wicket	01:25:09	4	B	6.336	4	1	5109
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:25:09	4	C	5.871	4	1	5109
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:15	1	A	0.457	1	1	5115
Gillette	Playing Kit - Shirt Front - Venus	01:25:15	1	A	0.995	1	1	5115
KFC	Playing Kit - Shirt Front - Series Logo	01:25:15	1	A	0.410	1	1	5115
Gillette	Playing Kit - Shirt Front - Venus	01:25:17	1	A	0.995	1	1	5117
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:17	3	A	0.457	3	1	5117
KFC	Playing Kit - Shirt Front - Series Logo	01:25:17	3	A	0.410	3	1	5117
Dream11	Playing Kit - Arm	01:25:18	3	A	0.805	6	2	5118
GJ Gardner	Umpire Jersey Front	01:25:17	4	B	0.962	4	1	5117
GJ Gardner	Umpire Jersey Front - Homes	01:25:17	4	B	0.381	4	1	5117
Dream11	Virtual Grass Sign - End of Wicket	01:25:21	3	C	5.485	3	1	5121
KFC	Virtual Grass Sign - End of Wicket	01:25:21	4	B	4.447	4	1	5121
Gillette	Playing Kit - Shirt Front - Venus	01:25:27	2	A	0.995	2	1	5127
GJ Gardner	Umpire Jersey Front	01:25:33	1	B	0.632	1	1	5133
GJ Gardner	Umpire Jersey Front - Homes	01:25:33	1	B	0.381	1	1	5133
Dream11	Playing Kit - Arm	01:25:33	4	A	0.805	4	1	5133
Dream11	Playing Kit - Shirt Front - Series Logo	01:25:33	4	A	0.457	4	1	5133
Gillette	Playing Kit - Shirt Front - Venus	01:25:33	4	A	0.995	4	1	5133
GJ Gardner	Umpire Jersey Front	01:25:35	2	B	0.962	2	1	5135
GJ Gardner	Umpire Jersey Front - Homes	01:25:35	2	B	0.381	2	1	5135
KFC	Playing Kit - Shirt Front - Series Logo	01:25:33	4	A	0.410	4	1	5133
Dream11	Virtual Grass Sign - End of Wicket	01:25:37	5	B	4.718	5	1	5137
KFC	Virtual Grass Sign - End of Wicket	01:25:37	5	C	4.452	5	1	5137
Dream11	Boundary Rope	01:25:44	1	C	0.905	8	8	5144
Ford	Boundary Rope	01:25:44	1	C	0.979	7	7	5144
KFC	Boundary Rope	01:25:44	1	C	0.974	6	6	5144
Dream11	Virtual Grass Sign - End of Wicket	01:26:04	6	B	14.314	6	1	5164
KFC	Virtual Grass Sign - End of Wicket	01:26:04	6	C	13.780	6	1	5164
Dream11	Playing Kit - Arm	01:26:10	1	A	0.805	1	1	5170
Dream11	Playing Kit - Shirt Front - Series Logo	01:26:10	1	A	0.457	1	1	5170
KFC	Playing Kit - Shirt Front - Series Logo	01:26:10	1	A	0.410	1	1	5170
GJ Gardner	Umpire Jersey Front	01:26:17	1	A	0.962	1	1	5177
GJ Gardner	Umpire Jersey Front - Homes	01:26:17	1	A	0.381	1	1	5177
Gillette	Playing Kit - Shirt Front - Venus	01:26:18	1	A	0.995	1	1	5178
Dream11	Playing Kit - Arm	01:26:12	9	A	0.805	9	1	5172
Dream11	Playing Kit - Shirt Front - Series Logo	01:26:17	4	A	0.457	4	1	5177
KFC	Playing Kit - Shirt Front - Series Logo	01:26:17	4	A	0.410	4	1	5177
Dream11	Static Board - End of Wicket Signage	01:26:24	1	C	1.007	5	5	5184
Dream11	Virtual Grass Sign - End of Wicket	01:26:21	4	C	2.423	4	1	5181
KFC	Static Board - End of Wicket Signage	01:26:24	1	B	1.007	1	1	5184
KFC	Virtual Grass Sign - End of Wicket	01:26:21	4	B	1.578	4	1	5181
Oral B	Static Board	01:26:24	1	B	1.103	2	2	5184
Dream11	Static Board - End of Wicket Signage	01:26:29	1	C	1.007	5	5	5189
GJ Gardner	Static Board	01:26:29	1	B	0.844	2	2	5189
GJ Gardner	Static Board - Homes	01:26:29	1	B	0.792	2	2	5189
KFC	Static Board - End of Wicket Signage	01:26:29	1	C	1.007	1	1	5189
Oral B	Static Board	01:26:29	1	B	0.874	1	1	5189
KFC	Static Board - End of Wicket Signage	01:26:31	8	A	5.902	8	1	5191
Dream11	Boundary Rope	01:26:31	10	A	0.905	80	8	5191
Ford	Boundary Rope	01:26:31	10	A	0.979	70	7	5191
Gillette	Static Board - End of Wicket Signage	01:26:31	10	A	3.409	10	1	5191
Gillette	Static Board - End of Wicket Signage - With Exfoliating Lab	01:26:31	10	A	3.102	10	1	5191
KFC	Boundary Rope	01:26:31	10	A	0.974	60	6	5191
GJ Gardner	Static Board	01:26:52	1	B	1.265	2	2	5212
GJ Gardner	Static Board - Homes	01:26:52	1	B	0.792	2	2	5212
Dream11	Static Board - End of Wicket Signage	01:26:53	1	C	1.007	3	3	5213
KFC	Static Board - End of Wicket Signage	01:26:52	2	C	2.573	2	1	5212
Oral B	Static Board	01:26:52	2	C	1.072	4	2	5212
Dream11	Boundary Rope	01:26:54	3	C	0.905	24	8	5214
Ford	Boundary Rope	01:26:54	3	C	0.979	21	7	5214
KFC	Boundary Rope	01:26:54	3	B	0.974	18	6	5214
Dream11	Static Board - End of Wicket Signage	01:27:00	2	A	1.007	10	5	5220
Dream11	Virtual Grass Sign - End of Wicket	01:26:59	3	B	1.714	5	1.667	5219
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:26:59	3	C	1.658	3	1	5219
KFC	Static Board - End of Wicket Signage	01:27:00	2	A	1.007	2	1	5220
GJ Gardner	Static Board	01:27:01	2	D	1.265	4	2	5221
GJ Gardner	Static Board - Homes	01:27:02	1	C	0.792	2	2	5222
Dream11	Virtual Grass Sign - End of Wicket	01:27:05	2	B	6.630	2	1	5225
KFC	Virtual Grass Sign - End of Wicket	01:27:05	2	C	8.236	2	1	5225
GJ Gardner	Static Board	01:27:07	1	A	1.265	2	2	5227
GJ Gardner	Static Board - Homes	01:27:07	1	C	0.792	3	3	5227
Dream11	Boundary Rope	01:27:09	1	A	0.905	8	8	5229
Ford	Boundary Rope	01:27:09	1	A	0.979	7	7	5229
KFC	Boundary Rope	01:27:09	1	A	0.974	6	6	5229
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:27:11	1	B	1.658	1	1	5231
Dream11	Static Board - End of Wicket Signage	01:27:14	1	B	1.007	5	5	5234
Dream11	Virtual Grass Sign - End of Wicket	01:27:12	3	B	2.423	3	1	5232
KFC	Virtual Grass Sign - End of Wicket	01:27:12	3	C	2.106	3	1	5232
GJ Gardner	Static Board	01:27:15	1	A	1.265	2	2	5235
GJ Gardner	Static Board - Homes	01:27:15	1	A	0.792	2	2	5235
Dream11	Virtual Grass Sign - End of Wicket	01:27:17	8	B	7.549	8	1	5237
KFC	Virtual Grass Sign - End of Wicket	01:27:17	8	C	8.248	8	1	5237
GJ Gardner	Umpire Jersey Front	01:27:25	1	A	0.962	1	1	5245
GJ Gardner	Umpire Jersey Front - Homes	01:27:25	1	D	0.381	1	1	5245
Dream11	Virtual Grass Sign - End of Wicket	01:27:26	1	B	1.714	1	1	5246
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:27:26	1	C	1.658	1	1	5246
Dream11	Static Board - End of Wicket Signage	01:27:28	1	B	1.007	5	5	5248
Dream11	Virtual Grass Sign - End of Wicket	01:27:28	1	B	1.714	2	2	5248
Gillette	Static Board - End of Wicket Signage	01:27:28	1	C	0.639	1	1	5248
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:27:28	1	A	1.658	1	1	5248
KFC	Static Board - End of Wicket Signage	01:27:28	1	C	1.007	1	1	5248
GJ Gardner	Umpire Jersey Front	01:27:31	7	A	0.962	7	1	5251
GJ Gardner	Umpire Jersey Front - Homes	01:27:31	7	A	0.381	7	1	5251
Dream11	Playing Kit - Arm	01:27:41	7	A	0.805	14	2	5261
Dream11	Playing Kit - Shirt Front - Series Logo	01:27:41	7	A	0.457	7	1	5261
Gillette	Playing Kit - Shirt Front - Venus	01:27:41	7	A	0.995	7	1	5261
KFC	Playing Kit - Shirt Front - Series Logo	01:27:41	7	A	0.410	7	1	5261
Dream11	Static Board - End of Wicket Signage	01:27:50	1	C	1.007	5	5	5270
Dream11	Virtual Grass Sign - End of Wicket	01:27:48	5	B	1.714	8	1.600	5268
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:27:48	5	C	1.658	5	1	5268
GJ Gardner	Static Board	01:27:51	2	B	1.265	4	2	5271
GJ Gardner	Static Board - Homes	01:27:51	2	B	0.792	4	2	5271
KFC	Static Board - End of Wicket Signage	01:27:50	3	B	0.898	3	1	5270
Oral B	Static Board	01:27:50	3	B	0.930	3	1	5270
GJ Gardner	Umpire Jersey Back	01:28:01	1	A	0.962	1	1	5281
Dream11	Playing Kit - Shirt Front - Series Logo	01:28:01	5	A	0.457	5	1	5281
Gillette	Playing Kit - Shirt Front - Venus	01:28:01	5	D	0.995	5	1	5281
KFC	Playing Kit - Shirt Front - Series Logo	01:28:01	5	A	0.410	5	1	5281
Dream11	Playing Kit - Arm	01:28:04	4	A	0.805	4	1	5284
Dream11	Static Board - End of Wicket Signage	01:28:11	1	A	0.306	5	5	5291
Dream11	Virtual Grass Sign - End of Wicket	01:28:10	2	A	0.401	4	2	5290
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:28:10	2	A	0.371	2	1	5290
GJ Gardner	Static Board	01:28:10	2	C	0.329	5	2.500	5290
KFC	Static Board - End of Wicket Signage	01:28:11	1	A	0.373	1	1	5291
KFC	Virtual Grass Sign - End of Wicket	01:28:10	2	A	0.967	2	1	5290
Oral B	Static Board	01:28:10	2	A	0.419	4	2	5290
Gillette	Static Board - End of Wicket Signage	01:28:17	1	C	0.639	1	1	5297
Dream11	Static Board - End of Wicket Signage	01:28:17	3	B	1.007	15	5	5297
GJ Gardner	Static Board	01:28:18	2	C	1.265	4	2	5298
KFC	Static Board - End of Wicket Signage	01:28:17	3	C	1.007	3	1	5297
Dream11	Virtual Grass Sign - End of Wicket	01:28:14	7	B	0.401	11	1.571	5294
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:28:14	7	C	0.371	7	1	5294
KFC	Virtual Grass Sign - End of Wicket	01:28:17	4	E	0.967	4	1	5297
Dream11	Playing Kit - Shirt Front - Series Logo	01:28:24	8	C	0.457	8	1	5304
Gillette	Playing Kit - Shirt Front - Venus	01:28:24	8	D	0.995	8	1	5304
KFC	Playing Kit - Shirt Front - Series Logo	01:28:24	8	C	0.410	8	1	5304
Dream11	Playing Kit - Arm	01:28:24	9	A	0.805	9	1	5304
KFC	Virtual Grass Sign - End of Wicket	01:28:36	3	E	3.020	3	1	5316
Dream11	Virtual Grass Sign - End of Wicket	01:28:36	5	A	1.714	7	1.400	5316
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:28:36	5	A	1.619	5	1	5316
Gillette	Playing Kit - Shirt Front - Venus	01:28:45	1	A	0.995	1	1	5325
Dream11	Playing Kit - Shirt Front - Series Logo	01:28:48	1	A	0.457	1	1	5328
Gillette	Playing Kit - Shirt Front - Venus	01:28:47	2	D	0.995	2	1	5327
KFC	Playing Kit - Shirt Front - Series Logo	01:28:48	1	A	0.410	1	1	5328
Dream11	Playing Kit - Arm	01:28:43	8	A	0.805	13	1.625	5323
Gillette	Playing Kit - Shirt Front - Venus	01:28:50	2	A	0.793	2	1	5330
Gillette	Playing Kit - Shirt Front - Venus	01:28:54	1	A	0.995	2	2	5334
Dream11	Playing Kit - Arm	01:28:55	1	A	0.805	1	1	5335
Dream11	Virtual Grass Sign - End of Wicket	01:28:57	3	B	6.336	3	1	5337
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:28:57	3	C	5.862	3	1	5337
Dream11	Playing Kit - Arm	01:29:02	3	A	0.805	5	1.667	5342
Gillette	Playing Kit - Shirt Front - Venus	01:29:03	2	A	0.995	4	2	5343
GJ Gardner	Umpire Jersey Back	01:29:36	1	B	0.962	1	1	5376
Dream11	Playing Kit - Arm	01:29:38	1	A	0.805	1	1	5378
Dream11	Playing Kit - Arm	01:30:09	3	A	0.805	3	1	5409
Dream11	Playing Kit - Shirt Front - Series Logo	01:30:09	3	A	0.457	3	1	5409
Gillette	Playing Kit - Shirt Front - Venus	01:30:09	3	A	0.995	3	1	5409
KFC	Playing Kit - Shirt Front - Series Logo	01:30:09	3	A	0.410	3	1	5409
Dream11	Virtual Grass Sign - End of Wicket	01:30:12	2	A	0.401	4	2	5412
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:30:12	2	A	0.371	2	1	5412
GJ Gardner	Static Board	01:30:12	2	C	1.265	6	3	5412
KFC	Virtual Grass Sign - End of Wicket	01:30:12	2	A	0.967	2	1	5412
Oral B	Static Board	01:30:12	2	A	1.103	2	1	5412
Gillette	Playing Kit - Shirt Front - Venus	01:30:14	1	E	0.995	1	1	5414
Dream11	Playing Kit - Arm	01:30:15	4	E	0.805	4	1	5415
Dream11	Virtual Grass Sign - End of Wicket	01:30:19	1	B	6.336	1	1	5419
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:30:19	1	C	4.965	1	1	5419
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:30:21	2	C	1.658	2	1	5421
Dream11	Static Board - End of Wicket Signage	01:30:22	2	C	1.007	10	5	5422
Dream11	Virtual Grass Sign - End of Wicket	01:30:21	3	B	1.758	5	1.667	5421
KFC	Static Board - End of Wicket Signage	01:30:22	3	B	3.738	3	1	5422
Oral B	Static Board	01:30:22	3	B	3.402	3	1	5422
GJ Gardner	Static Board	01:30:25	1	B	7.970	2	2	5425
GJ Gardner	Static Board - Homes	01:30:25	2	A	3.460	4	2	5425
Dream11	Boundary Rope	01:30:25	3	A	0.905	24	8	5425
Ford	Boundary Rope	01:30:25	3	A	0.979	21	7	5425
KFC	Boundary Rope	01:30:25	3	A	0.974	18	6	5425
Oral B	Static Board	01:30:26	2	A	10.864	3	1.500	5426
GJ Gardner	Umpire Jersey Front	01:30:28	2	A	0.962	2	1	5428
GJ Gardner	Umpire Jersey Front - Homes	01:30:29	1	A	0.381	1	1	5429
Dream11	Playing Kit - Arm	01:30:33	1	A	0.805	1	1	5433
Dream11	Playing Kit - Shirt Front - Series Logo	01:30:32	2	A	0.457	2	1	5432
KFC	Playing Kit - Shirt Front - Series Logo	01:30:32	2	A	0.410	2	1	5432
Gillette	Playing Kit - Shirt Front - Venus	01:30:32	3	A	0.995	3	1	5432
GJ Gardner	Umpire Jersey Front	01:30:34	2	B	0.962	2	1	5434
GJ Gardner	Umpire Jersey Front - Homes	01:30:34	2	B	0.381	2	1	5434
Dream11	Virtual Grass Sign - End of Wicket	01:30:37	1	E	7.266	1	1	5437
Dream11	Playing Kit - Arm	01:30:47	5	A	0.805	5	1	5447
Dream11	Playing Kit - Shirt Front - Series Logo	01:30:48	4	A	0.457	4	1	5448
Gillette	Playing Kit - Shirt Front - Venus	01:30:47	5	A	0.995	5	1	5447
KFC	Playing Kit - Shirt Front - Series Logo	01:30:48	4	A	0.410	4	1	5448
Dream11	Virtual Grass Sign - End of Wicket	01:30:56	2	B	1.714	2	1	5456
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:30:56	2	C	1.658	2	1	5456
GJ Gardner	Static Board	01:30:58	1	B	1.265	2	2	5458
GJ Gardner	Static Board - Homes	01:30:58	1	C	0.792	2	2	5458
Dream11	Boundary Rope	01:31:00	1	C	0.905	8	8	5460
Ford	Boundary Rope	01:31:00	1	C	0.979	7	7	5460
KFC	Boundary Rope	01:31:00	1	B	0.974	6	6	5460
GJ Gardner	Umpire Jersey Back	01:31:09	2	B	0.962	2	1	5469
Dream11	Playing Kit - Shirt Front - Series Logo	01:31:05	9	A	0.457	9	1	5465
Gillette	Playing Kit - Shirt Front - Venus	01:31:05	9	D	0.995	9	1	5465
KFC	Playing Kit - Shirt Front - Series Logo	01:31:05	9	A	0.410	9	1	5465
Dream11	Playing Kit - Arm	01:31:06	10	A	0.805	11	1.100	5466
Dream11	Static Board - End of Wicket Signage	01:31:26	3	B	1.007	15	5	5486
Dream11	Virtual Grass Sign - End of Wicket	01:31:24	5	B	1.714	11	2.200	5484
Gillette	Static Board - End of Wicket Signage	01:31:26	3	C	0.639	3	1	5486
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:31:24	5	C	1.658	5	1	5484
GJ Gardner	Static Board	01:31:27	2	C	1.265	4	2	5487
GJ Gardner	Static Board - Homes	01:31:27	2	C	0.792	4	2	5487
KFC	Static Board - End of Wicket Signage	01:31:26	3	C	1.007	3	1	5486
KFC	Virtual Grass Sign - End of Wicket	01:31:26	3	E	2.106	3	1	5486
Dream11	Playing Kit - Arm	01:31:38	1	A	0.805	1	1	5498
Gillette	Playing Kit - Shirt Front - Venus	01:31:38	1	D	0.995	1	1	5498
GJ Gardner	Umpire Jersey Back	01:31:38	2	B	2.143	2	1	5498
Dream11	TVGI Series Text	01:32:12	10	B	1.423	10	1	5532
Dream11	Virtual Grass Sign - End of Wicket	01:32:22	3	C	2.423	3	1	5542
KFC	Virtual Grass Sign - End of Wicket	01:32:22	3	B	2.106	3	1	5542
TVNZ+	Microphone	01:32:32	6	A	1.037	6	1	5552
Dream11	Virtual Grass Sign - End of Wicket	01:32:38	4	C	2.423	4	1	5558
KFC	Virtual Grass Sign - End of Wicket	01:32:38	4	B	2.106	4	1	5558
TVNZ+	Microphone	01:32:44	12	A	1.037	12	1	5564
Dream11	Virtual Grass Sign - End of Wicket	01:32:56	4	B	2.211	5	1.250	5576
KFC	Virtual Grass Sign - End of Wicket	01:32:56	4	C	2.834	4	1	5576
Dream11	Virtual Grass Sign - End of Wicket	01:33:02	7	E	2.423	7	1	5582
KFC	Virtual Grass Sign - End of Wicket	01:33:04	5	C	2.106	5	1	5584
Gillette	Playing Kit - Shirt Front - Venus	01:33:09	7	A	0.995	7	1	5589
Dream11	Virtual Grass Sign - End of Wicket	01:33:20	4	C	6.854	4	1	5600
KFC	Virtual Grass Sign - End of Wicket	01:33:20	4	B	6.044	4	1	5600
Dream11	Boundary Rope	01:33:26	1	C	0.905	8	8	5606
Ford	Boundary Rope	01:33:26	1	B	0.979	7	7	5606
KFC	Boundary Rope	01:33:26	1	B	0.974	6	6	5606
GJ Gardner	Umpire Jersey Front	01:33:27	2	A	0.962	2	1	5607
GJ Gardner	Umpire Jersey Front - Homes	01:33:27	2	A	0.381	2	1	5607
		01:33:32	1	A	0.000	0	0	5612
GJ Gardner	Umpire Jersey Front	01:33:31	2	A	0.962	2	1	5611
GJ Gardner	Umpire Jersey Front - Homes	01:33:31	2	A	0.381	2	1	5611
TVNZ+	Microphone	01:33:47	13	A	1.037	13	1	5627
KFC	Virtual Grass Sign - End of Wicket	01:34:00	3	C	9.394	3	1	5640
Dream11	Static Board - End of Wicket Signage	01:34:03	1	A	1.007	5	5	5643
Gillette	Static Board - End of Wicket Signage	01:34:03	1	C	0.639	1	1	5643
KFC	Static Board - End of Wicket Signage	01:34:03	1	A	1.007	1	1	5643
Oral B	Static Board	01:34:03	1	B	1.103	2	2	5643
Dream11	Virtual Grass Sign - End of Wicket	01:34:00	5	B	1.714	6	1.200	5640
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:34:03	2	A	1.658	3	1.500	5643
KFC	Virtual Grass Sign - End of Wicket	01:34:04	1	B	2.106	1	1	5644
Dream11	Boundary Rope	01:34:06	6	D	0.905	48	8	5646
Ford	Boundary Rope	01:34:06	6	D	0.979	42	7	5646
KFC	Boundary Rope	01:34:06	6	E	0.974	36	6	5646
Dream11	Static Board - End of Wicket Signage	01:34:08	7	A	16.947	18	2.571	5648
GJ Gardner	Umpire Jersey Front	01:34:16	1	B	0.962	1	1	5656
GJ Gardner	Umpire Jersey Front - Homes	01:34:16	1	B	0.381	1	1	5656
Dream11	Virtual Grass Sign - End of Wicket	01:34:19	1	E	6.336	1	1	5659
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:34:19	1	D	5.871	1	1	5659
Dream11	Static Board - End of Wicket Signage	01:34:19	4	A	10.704	22	5.500	5659
Ford	Boundary Rope	01:34:22	1	A	0.979	7	7	5662
Dream11	Boundary Rope	01:34:22	4	A	2.780	32	8	5662
Dream11	Static Board - End of Wicket Signage	01:34:24	2	A	4.577	6	3	5664
KFC	Boundary Rope	01:34:22	4	E	1.582	15	3.750	5662
Dream11	Virtual Grass Sign - End of Wicket	01:34:27	8	C	3.450	8	1	5667
KFC	Virtual Grass Sign - End of Wicket	01:34:27	8	B	3.823	8	1	5667
TVNZ+	Microphone	01:34:40	3	A	1.037	3	1	5680
Dream11	Playing Kit - Arm	01:34:44	10	A	0.805	10	1	5684
Gillette	Playing Kit - Shirt Front - Venus	01:34:43	11	A	0.995	11	1	5683
KFC	Player Helmet	01:34:44	10	C	0.879	10	1	5684
Dream11	Boundary Rope	01:34:57	1	C	0.716	4	4	5697
Ford	Boundary Rope	01:34:57	1	C	0.979	4	4	5697
KFC	Boundary Rope	01:34:57	1	C	0.974	3	3	5697
Dream11	Virtual Grass Sign - End of Wicket	01:34:58	6	A	0.401	12	2	5698
Gillette	Virtual Grass Sign - End of Wicket - Gillette Venus	01:34:58	6	A	0.688	6	1	5698
KFC	Virtual Grass Sign - End of Wicket	01:34:58	6	A	0.683	6	1	5698
Dream11	TVGI Series Text	01:35:05	26	B	1.423	26	1	5705
Dream11	Playing Kit - Arm	01:35:44	4	A	0.805	8	2	5744
Dream11	Playing Kit - Shirt Front - Series Logo	01:35:44	4	A	0.457	4	1	5744
Gillette	Playing Kit - Shirt Front - Venus	01:35:44	4	A	0.995	4	1	5744
